2546;Bbgcvxn;Ndfkajrwrpkypcjmi;18221.9;26.68;42;10;7156;25;8;508;2349;1
2547;Jadsqiw;Ynivcjypgpalocfts;18982;32.36;15;5;8790;34;4;1073;381;10
2548;Khaxhwj;Makbwqkvmwtwngbyj;12804.4;49.85;14;4;6991;41;3;7786;9542;1
2549;Pahkgps;Rgvgprdylfxubgwhu;18470.3;46.19;32;3;6087;33;1;3721;8796;10
2550;Vhawrxc;Tioyjxebrifkdtskk;12248.5;22.17;43;2;9691;9;1;4085;8411;9
2551;Trmrytc;Dcqdduuubnwbrnmbp;14449;10.17;28;2;7121;34;7;7051;878;7
2552;Xxoghdt;Vjxuifseawslwihsu;17043.5;25.02;4;8;3853;30;6;723;2639;8
2553;Xbrgjmm;Ywahoauugpasdclfi;12148.3;26.36;40;6;4997;41;6;3776;8175;6
2554;Bfjfymf;Ftucwpyojvakakquj;11080.5;14.19;5;8;9139;32;7;6490;4184;8
2555;Qivgqwy;Kcrktpsnmhbqjlaqg;13747;9.53;44;7;651;8;8;608;5392;8
2556;Lybdsvj;Srvcnnygowckcdnmf;16630.8;19.02;44;10;3341;24;10;7049;8047;1
2557;Ovsrvum;Rlwftwqjfcxqsquom;12725.7;40.34;11;4;9532;8;4;1627;9860;6
2558;Alexqrk;Vmgleyqdiaetinqcj;18080.6;19.17;23;8;2079;25;2;8863;5827;7
2559;Qkuttqc;Maandidfawnofuuap;19771.7;7.19;36;4;3239;15;8;2340;867;9
2560;Aghvgpk;Uiashpmudvrppmorr;11691.2;28.85;21;8;9601;15;4;2322;3143;5
2561;Nmxfwnp;Ssfmpsvqkcbjwqykf;16378.6;33.53;38;7;1629;42;3;1233;3482;2
2562;Wplhuqh;Auxaudufqramhijhe;13068.3;40.19;20;7;3903;28;9;26;303;8
2563;Wslljql;Hxwnbkchwrhigsidx;16828;40.19;19;4;1573;8;4;6493;8840;9
2564;Abyexai;Epjdbqqsqxenrxxfn;12979.7;29.19;35;7;1257;35;8;6403;1767;6
2565;Xvecgjc;Ixrkwwwahaumihssu;15509.4;49.51;14;11;8952;14;10;1286;8931;1
2566;Wbdrqtq;Qhsslqrppnpiixbcj;18548.9;24.68;42;4;5684;14;4;1423;6700;4
2567;Laoqyee;Apctkswbiuweiuvyq;18146.5;32;30;2;6054;15;1;8671;6769;9
2568;Gsopbne;Tfbbrdtdkwhfqwttr;11088;6.51;12;1;8279;14;4;97;1089;5
2569;Gnolfcv;Ktrcobphrhdnvqxob;13489;23.34;10;7;6848;25;2;3999;4912;8
2570;Ntlacuw;Ylvtorbwtwbwrfikm;17199.3;47.19;23;1;1039;28;1;6531;7563;10
2571;Hkwnkqx;Bxwtwxsswxcxduubh;18262.1;11.19;26;2;2571;13;8;3551;1055;9
2572;Jiovugm;Tmkigffkqtddepibr;18197.1;37.85;3;2;8843;50;7;3937;166;5
2573;Jvuplmv;Tbnspraqikwntobvb;17046.6;38.68;39;5;3507;18;9;6208;274;6
2574;Swjoodb;Fwnathrqaxobtksal;11514.7;5.51;35;10;3616;22;10;7947;1294;7
2575;Oryqkoj;Iaomliwgvbahuuqck;17120;25.85;24;1;7222;16;3;8132;513;6
2576;Txuypkq;Thtolsobmddhfbfyj;10042;40.51;16;5;5126;32;1;359;1270;2
2577;Tfeoqbm;Dkhvugkupxuavpsba;17597.2;32;2;2;4069;8;5;3696;1946;3
2578;Gpolhny;Vqmpkefjoqvxqxxfd;10652;46.85;5;10;6106;27;1;4029;2404;6
2579;Shnpyyu;Qbavhxhtxjclfeeeu;11398;43.34;29;4;7015;26;8;3904;8331;7
2580;Ansifhk;Gjbbifnenmolpbnjt;18318.6;28.53;38;7;8474;6;3;4185;2291;9
2581;Cvolfiw;Avshsbtqcyxcohujp;12578.6;41.51;32;4;1941;11;8;1667;2425;10
2582;Yglfnhh;Fxfrnenclhotkijeh;19007.9;17.85;32;2;9420;4;10;2140;2224;9
2583;Wynvgan;Taiilmhyglujfqxeu;10314.8;44.02;42;3;4591;38;10;5642;2763;5
2584;Axiimfe;Fpgtlrucwveqlsqsb;17524.2;40.19;10;3;6888;18;7;5868;2526;5
2585;Nwrrnms;Klsqwittqmnsmpruw;17836.8;48.19;7;3;7365;6;2;3086;6639;4
2586;Wdbksxm;Qjahbeicbbweiedlm;13065.6;38.34;39;5;6169;38;1;3599;9154;3
2587;Wepuyfa;Sadmomxnqtqhwmiem;11837.8;46.53;9;9;6159;20;2;8039;2933;5
2588;Vojwqsx;Cpwassxteosfqfqrw;10777.6;46.02;6;6;5728;31;6;900;5079;7
2589;Ukjudjj;Awmcqwevdskmgyiav;13425.4;31.51;30;10;5350;44;4;1301;4351;3
2590;Jthxiut;Qiqurgnlbwqjjvjve;12742.9;39.53;6;10;912;36;7;6923;2763;8
2591;Jymkgye;Mxjguhwkscrmrpyqs;11897.6;12.68;31;8;2824;32;1;1723;5687;10
2592;Hvmfebh;Gyvivnymptyaisyfu;12196;32.02;19;11;739;11;6;8600;9888;8
2593;Tmguskg;Tvvqvkvjayrivttkd;14943.6;5;4;5;3160;35;7;6687;8713;6
2594;Qubqryk;Rkxhicxysxwmeapkl;18238.9;43.17;38;2;2564;4;8;7235;1725;2
2595;Xebhntt;Qtdaxvvpykyhmhagr;12313.3;16.19;34;9;6380;32;5;972;4164;7
2596;Vehnbid;Vokdivhqlxfmpemnb;12704.9;46.17;25;7;451;4;2;4283;3354;2
2597;Qgnpklc;Rlgaghhevnteyhdkx;18684;2.17;44;10;5485;38;5;7120;7598;10
2598;Hxvovvt;Dsxbidlgvsxgwunxs;18604.1;12.34;7;6;7412;23;10;3358;5767;10
2599;Jmtgbwa;Cvylhjkdesmhhhhsp;19348.2;48.53;42;4;1706;16;1;4190;189;9
2600;Cllfysw;Titaufuikqbhfjhkp;12418.8;41.34;29;9;3664;5;2;2515;5206;2
2601;Oycnisc;Oxbnwfwrhmuwlnvee;14674;4.85;40;3;230;24;4;2925;4926;6
2602;Htjwcbj;Tqchfugfedqukbiqj;16899.5;47.51;5;11;7058;37;5;6144;1916;4
2603;Yjhrmsg;Eycrpvvupqrdncgjl;15048.6;34.36;15;9;869;1;6;8855;66;8
2604;Yatqrye;Qubcydmlegvctjhyl;10920.9;36.17;26;11;8460;20;7;6516;1524;9
2605;Cgindfb;Jbhfwcbdasignntvk;13531.4;12.85;41;6;3683;24;8;8427;1372;4
2606;Mraqwkf;Vtgjtyiapqqpxognc;14932;38.51;21;3;1440;39;9;2799;1980;2
2607;Tpyhdef;Xjvvuotsaqadcxsgp;15160.7;30.85;44;9;1678;19;8;1995;8676;1
2608;Wavbsxj;Vullljqbrdotwjidl;17945.4;8.19;43;7;8615;3;4;2485;5446;1
2609;Yeofwmc;Hfxdutjebvdihfsms;16092;38.34;35;8;774;23;9;287;776;7
2610;Wfsnmws;Oodmtsrujcwgvyvow;16707.7;10.51;19;4;8461;8;9;751;9416;4
2611;Jvwkvur;Djqtlwdelxhouiicy;11104.5;19.85;11;8;9012;26;10;672;9109;3
2612;Jrlbcgr;Bwmjwthqdjahqmowp;13645;10.53;23;1;9842;43;7;6233;4653;8
2613;Rwtpyji;Xeiykodtmcwdwwtgn;13685;12.17;10;3;1936;40;8;7358;9154;4
2614;Pcldixk;Cdwkchtqdxfydaqwu;11465.5;1.68;44;5;2555;49;9;7509;8962;10
2615;Ghcqrkv;Wfofteeiyxengbeqc;13432.5;34.36;21;9;7225;7;4;6922;6758;2
2616;Teuscxh;Somykoacbhstrrkam;10989.7;29.68;17;6;7279;48;7;902;8233;9
2617;Ypmrkuo;Tsckwoolmccdodbyb;11575.2;41.36;22;4;1042;40;6;7325;7725;3
2618;Ovvtlfs;Ucuyefuscaneqhovk;17776.1;26.34;4;6;1547;45;5;694;729;9
2619;Hovhjxi;Mhpefkyeexhftmtav;12089;26.19;29;11;4239;12;9;5471;2343;6
2620;Nweywjt;Jxtfygmoiaglfbehc;14322.9;26.53;41;9;655;42;10;8513;1852;10
2621;Niljmow;Jprgsvojwexfthwoc;10943.7;21.36;27;8;1820;13;3;4417;8696;1
2622;Wjaxedo;Pjqiudjjvbjfrqwca;10400.4;6;23;1;3518;30;7;8967;464;9
2623;Pfkcraf;Rmrgsmoklamdnmlag;18812.1;10.19;42;7;1798;10;8;5283;7081;5
2624;Vgmjpkp;Gqatseylqrnrpxhrj;10695.3;13.36;3;1;82;23;9;3838;775;3
2625;Jtblhvs;Dxsppyhnhhobrfjyt;16808.3;13.34;12;11;5168;21;9;8190;8741;3
2626;Excqmas;Ckcedoefsnvccplev;18856.2;45.17;25;8;2597;19;7;4830;3015;10
2627;Vmbugcw;Frnrosetssjcvfwcw;12922.7;43.19;23;8;639;6;1;668;1246;5
2628;Nggojkh;Axoabsltxfprumwpj;15026.4;17.68;32;2;8457;15;6;419;1195;7
2629;Osqikup;Xkvywttcmivamnxvl;19353.5;40.36;14;5;2799;12;3;171;950;6
2630;Fklynht;Mfqpvqacdmvkpqckl;12568;11.02;38;11;1361;28;3;3407;9823;4
2631;Axmqsdx;Pdjmoksjuhfrgrmbn;10959.9;37.36;38;6;7356;39;3;7295;1030;5
2632;Ybgerpa;Ityjkfwyawqdinlkf;10367.5;16;9;11;1718;5;10;3813;2632;6
2633;Xseynhc;Owacljcsqmtrmcwff;15259.5;50.53;32;4;7945;43;9;2636;8298;3
2634;Dwsofhe;Ishpteaqkrgpkaelt;13916.5;51.19;18;1;9395;6;7;2927;1322;7
2635;Depphnl;Qlxurtoaatpjyhugi;16302;17.17;29;4;7420;44;1;8207;4338;3
2636;Vtjqlwn;Ymmrgenfllqtwxdrq;13058.4;24.02;14;8;6777;31;5;8233;2032;8
2637;Odpfxod;Qsyfcciedatprlvqj;14565.5;12.36;30;7;3920;30;7;790;1139;4
2638;Mtluxrw;Ddyercwkepaogotxn;19553.1;10.51;8;9;4620;48;10;5204;2728;6
2639;Haldnty;Igqxmlepjdvkmklrc;11143.6;28.34;2;8;4818;23;1;468;3189;5
2640;Yvgloqo;Jyubrokmqskebenjb;13004.5;4.53;11;6;84;7;8;5332;6787;6
2641;Qweaeik;Yurjcbbvvyomclhtu;12000.9;5.36;25;3;981;14;5;3246;2370;1
2642;Qjgfdeb;Blxvpwewovbrkclph;15565;29.02;2;4;2925;23;10;5042;1977;3
2643;Sejypdm;Ygphlpgsawuiynosn;11003.1;14.51;11;9;6142;19;10;3937;573;2
2644;Dcshwvj;Ddbcnscoeneqaesxp;14352;43.85;35;4;6183;36;7;1914;7140;1
2645;Bnuendw;Vccmlwfiswfueblov;12780.8;46.17;18;3;2120;34;8;2505;457;6
2646;Cgwddwx;Xithpfcwmnkoxglrn;16040.7;19.68;28;3;2263;34;5;9022;2752;8
2647;Urgjasu;Njkdivfardihvygib;18410;48.17;22;10;1921;22;1;683;7949;10
2648;Gakudum;Mewltxeyvtmnqertk;15768;4.17;8;1;116;4;1;9345;274;1
2649;Ifukhkc;Fkfxylhpahuauhmps;11591.8;41.85;38;2;3771;24;1;2669;7367;6
2650;Xubxvqj;Naqqcbqbkgmieksgr;14395.3;39.85;10;4;1211;9;1;2141;3038;6
2651;Aalatqf;Asnefjjgwscrwbrqg;19113.6;16.19;36;10;3485;34;2;1000;5942;1
2652;Taaoohj;Vkeudjiurvhyguuld;10061.4;23.36;6;3;443;13;8;638;1646;3
2653;Bxivaoc;Ymklvlojbbxnflxuv;10741.2;26.36;4;4;4991;29;9;7149;1598;7
2654;Xgvofai;Wwolvwrgxukpvfhvt;14706.6;2;10;5;3065;9;2;4901;5826;1
2655;Pcvkgkk;Gkjbkackayqonswsq;12354.2;16;37;2;4289;10;8;8349;135;5
2656;Pskkfnc;Upqdulcumttvakvjy;15515;5.02;34;8;9950;40;5;8790;6315;8
2657;Vjmioae;Sxwxsplxgjqqqpfwt;17433.2;44.34;35;6;933;33;10;9151;9503;7
2658;Melnuwh;Ublnjxilitfrlnvrh;16867.4;42.36;36;6;5476;16;6;4409;3839;6
2659;Ocnffyo;Aftbfpsipweiuvfxm;10497;25.53;37;4;1248;30;4;5374;5172;5
2660;Wvqclae;Gthxtaldirjrvgwxr;12743;38.36;41;10;7597;3;5;5565;3032;3
2661;Srrqwqd;Uwknjtqqfyemvqeph;15739.3;32;14;9;1405;16;3;2152;3227;3
2662;Xnbsxpx;Gjfqpctcgwlkpmvbw;19624;33.36;16;1;1772;33;5;3169;2997;4
2663;Cqimfas;Xfdbgjhvvlqulhvdt;13117.4;37.68;12;10;9898;48;1;544;8844;7
2664;Hydiaqk;Xnfrrjjqtuugvdqxa;16028.8;8.68;18;5;1993;36;8;7513;9415;3
2665;Ppeouys;Pdfnklycqircfwnyj;18999.5;29.85;38;6;2201;8;9;6541;963;4
2666;Kqabcfu;Hqnmswtkmhqigyngx;14667.9;15.51;43;5;3985;29;4;1247;7141;2
2667;Avrudtb;Tqrjotpgnmhgdrxdf;11099.9;49.36;35;9;6352;22;1;1401;8960;5
2668;Xiwdrks;Niefihctptdqhrjat;17410.7;38.17;19;2;8884;5;1;7071;9432;5
2669;Pocidtm;Sugagkxwpxlgxnuht;11139.1;38.36;7;2;9194;48;2;2243;3815;7
2670;Xuvthko;Opbcmgrgdnblsesty;11794.5;33;16;8;9094;21;7;5066;3200;9
2671;Sjtaauk;Uasmcynahlohdodjd;12442.1;37.68;44;6;9076;40;8;3342;1906;2
2672;Gmfsqwb;Ocaukmmruvrwybwvd;18020;23;32;10;1854;20;6;6884;270;1
2673;Jmcxdmx;Pdgidegdfrkhubbhu;10780.9;20.51;41;3;2432;11;2;1519;2666;9
2674;Umbtlma;Khawomkrchhkgbwfw;13643.7;48.53;18;3;8202;12;10;1270;2519;1
2675;Bhkywje;Lvohxaqfgponvltvb;10171.2;34.02;4;5;837;35;7;3491;2274;6
2676;Xnrjyep;Sufdfbpxgokasdywm;10470.4;23.51;8;3;2585;44;10;9212;3032;2
2677;Kekjerr;Fikwbqdapkwulsxks;10853.6;13.51;26;10;237;38;8;518;2268;6
2678;Bsxvcex;Revexpjghjbyahrsa;11913.4;31.17;26;8;16;32;7;1048;7724;1
2679;Yrugfop;Llihqvopbuyysduqe;17091.3;42.51;28;7;5574;29;3;9485;8657;9
2680;Enqbmjs;Etcvcgygqrgkrvxcy;19129.7;10;27;11;7717;28;7;9181;1927;7
2681;Vdmkosd;Psclxntsbukpnlgtv;16111.4;40;43;5;8834;38;2;8061;7038;1
2682;Kabcwsv;Tbulchcbivrachgam;16573.1;21.51;36;1;1095;36;6;2309;2975;5
2683;Idevuwj;Bkgqgjbwivkudbepw;11984.4;22.02;40;9;6327;14;7;8882;6049;3
2684;Upppmte;Cgmxqbdxelrpdgyie;18032.9;32.53;36;9;2948;50;4;5260;2206;10
2685;Jrndpqv;Ragbrghhlslplelvi;16574.5;36.51;37;4;9840;24;2;5674;6224;9
2686;Sdliufk;Nwhaqnlbilneudbeb;14840.3;22;23;5;8257;15;2;6323;209;1
2687;Tlpycgu;Fjnmcmgwrpotphjuh;14370.2;3;36;3;9962;32;4;3479;4403;3
2688;Ercoxrw;Mfspjitcjlngblkib;13925.9;18.68;34;8;2662;33;1;1438;4252;4
2689;Obhmowk;Tnulexmtsuagxihqi;10571.7;2.02;5;10;967;15;7;1280;2469;6
2690;Usgfqno;Sijtitjuijbvxsxfj;15925.9;44.17;35;9;7136;45;7;3110;8323;4
2691;Dqacyts;Kayyrfblaitsivelo;19647.3;47.85;21;7;5102;33;8;416;2727;9
2692;Qnpjoks;Lhojuwmymsxxakuqp;15890.7;3.53;5;8;2957;8;7;471;4914;4
2693;Smiwtgw;Ymkbodcpvsjuogxdq;11599.2;36.85;31;7;7353;47;7;3701;365;1
2694;Ljmuldj;Bjyvmfkwwduwwytim;10654.1;39.34;6;10;9043;27;6;7011;2183;2
2695;Mcpvocq;Vsnvtytdaectdcflk;17664.4;3.36;1;2;694;40;5;3730;8718;7
2696;Gffyowu;Wpjjouscqlgbbigcf;16671.3;44.34;33;11;6809;20;8;1598;3299;5
2697;Pqootyt;Xubicuebtpjndqkow;14118.8;33.51;37;4;1814;21;8;3582;1624;5
2698;Byystxj;Nyeqstgjdgfocquxb;18333.4;43.36;8;4;9532;24;6;5472;9036;1
2699;Yrgypkn;Bwvehtrochpnnniow;19579.5;31.34;45;1;4561;33;8;3764;6250;4
2700;Vdajlww;Hvdhvdmjbtwfhwpli;14007.2;46.34;16;1;7100;14;8;3782;1470;2
2701;Oqjkely;Oggsoxwuqbfdboore;11478.2;46.85;10;9;5553;44;3;8961;5337;9
2702;Dpbdgya;Jovdjternxoagalbt;15307.1;19.34;17;3;796;48;1;1217;7525;1
2703;Vadpdyy;Fwkkukdtnhxwrkqco;13664.7;10.85;1;6;8578;36;4;3176;4380;10
2704;Sytejko;Fechnojgtottnccaf;13025.3;12.53;39;5;9014;28;10;5125;1941;9
2705;Nqvnktd;Wxswyjiatycmwvupa;18953.9;22.68;9;1;1177;12;2;1281;3135;8
2706;Pomckve;Adxueckanbthhawvu;17359.4;12.36;41;2;228;48;5;3803;5170;8
2707;Sgwnpyn;Kxierlmuqixrbqkxj;10453.5;11.36;19;10;1690;36;2;4661;6531;3
2708;Kqldfev;Cfihtyydgunovfrsb;12036.4;11.51;45;6;1368;39;3;8879;72;5
2709;Egftpkh;Rdrtomgjjgkclaiwb;10600.7;34.17;7;8;9567;4;5;3108;525;6
2710;Ugbsrfq;Xhofpduqasdsocylm;19972.9;18.85;32;1;1749;31;1;3491;8005;1
2711;Fmavucs;Ydyeyjheavmwxbjbi;14081.3;38.36;43;10;2312;9;6;5888;1203;1
2712;Dcabxkk;Ihemxacsphqpakrel;13871.5;43.85;15;6;2404;40;8;8394;8170;9
2713;Ltbrelt;Yjmbsyohwpqawnapo;16122;20.51;37;4;3974;31;7;9679;2674;7
2714;Oeyeubi;Culetxahimisidfjk;16256.3;35.36;41;11;2672;32;4;2798;4669;10
2715;Vbtyvog;Xxotdkmfegsduqoaq;18077.8;45.34;18;5;1359;2;5;7213;4986;2
2716;Tkehmcc;Gmcegasuhsaxjyuig;11030.3;46.85;25;2;4954;41;6;364;4042;6
2717;Lfvnigb;Cqqatqkycsnprleul;13901;40.02;7;1;6877;44;10;1704;4048;2
2718;Rlevmbb;Xqdefssdnssailcqa;19984.1;44.68;41;2;7798;36;8;370;509;9
2719;Bruxgpj;Bqogaorwivxcqgrnx;12229.6;7.85;14;9;175;22;8;466;4972;1
2720;Rxbfrbe;Lvtsomkuuhucjlycj;18726.7;49.19;27;9;7772;26;3;2535;633;5
2721;Wvckvfo;Wyuptcdohxkcdhimq;14451.9;20.51;22;5;5782;50;10;5218;808;1
2722;Eiqpsdl;Lmfsweusrhkyxlcvg;12445.7;30;13;8;6280;17;8;8067;597;6
2723;Eohbmhk;Wtdqpuuexqowpvbwm;17742.6;16.53;24;6;3561;44;5;8355;4535;1
2724;Jgxfdei;Muvujnlcrsavjwkfb;17265.9;23.19;44;1;4090;19;4;355;1818;4
2725;Ownnltg;Cvxtcodlssxbetgef;19628.5;20.85;36;4;2849;37;10;9299;1068;2
2726;Sypsiqn;Bcslrwalvhheoasro;14843.9;43;16;9;4647;35;4;2071;8742;5
2727;Xxnjsxj;Wqomlmyvsdhunkdtl;19206.9;1.34;10;7;6638;13;3;2182;206;6
2728;Xxjjpjc;Kasynbhemudbtwakv;12328.1;22.51;15;2;1254;46;10;6819;4796;4
2729;Ppaxitq;Jxfqqjtaprwwfihki;16078;47.68;44;1;1761;44;8;2705;6219;1
2730;Rjnppvj;Xcacyxdybmhlnflmt;18565.2;5.17;5;11;4740;16;6;7201;1137;5
2731;Pgdesyq;Dlsaounvpntavphas;10818.8;51.36;34;2;3407;25;4;5087;1298;9
2732;Yermicn;Slsgasnjwerxqgjta;18415.8;43;21;1;3744;48;6;9118;1425;4
2733;Mtlyvjj;Jaqcvsxrldajhbxed;13806.8;40.34;40;11;7973;30;6;9887;4407;5
2734;Uuewxtc;Eqfgossecpntabcpa;12038.3;31.02;28;7;3968;1;3;3560;9832;10
2735;Uqravjf;Cgeddtdaspymagogk;13886;21.68;38;6;4686;9;7;2532;2931;3
2736;Rlvqasi;Bykqyckqkcsrfufag;10818.4;16.34;44;10;3882;40;1;3574;6777;5
2737;Kfhycuf;Nknnuxqkhtaybhnvg;19214.9;14.85;35;4;2190;30;9;8708;2481;9
2738;Vhdbdhy;Gvnqrhhxistqrlmia;10361;50.36;34;5;475;18;7;7009;4058;2
2739;Aunxuxr;Kcqeywmivrcpkoxem;11985.2;19.19;13;8;8363;39;7;9;1202;7
2740;Xnelcjg;Somyswvpbylkgnhun;11846.2;37.85;24;10;2084;44;8;1667;1542;6
2741;Vbvudjc;Sxivubqufstbxkquu;18541.2;45.85;28;2;5087;27;9;6451;6698;6
2742;Rxrmutd;Tjfdqkssdiqyuitsg;12160.6;25.34;35;6;6168;19;1;719;3258;6
2743;Ahxtqbw;Qylvneadyygoouoco;16754.3;2.02;4;8;3495;11;2;2452;673;8
2744;Atrkilx;Dnmhokjxcotvujgld;10027.3;32.51;21;9;6496;31;4;505;5049;5
2745;Edirtjm;Sgkalwutbkvsfvtse;19852.8;6.19;15;7;2471;49;8;3698;211;5
2746;Kljqauj;Isobpxpojywycickp;14332.8;27.19;12;2;1879;17;6;745;5016;2
2747;Pdvrglk;Mqlrusltnwrqjarxv;11997.6;43.17;25;1;8243;8;9;8553;7840;1
2748;Fnlgjym;Pkcotvuenbcwthwrj;19092;48;32;11;1549;10;1;2236;435;5
2749;Ortftua;Mmijihxouvfrvvngk;16478.1;21.53;20;11;9383;21;9;5879;3773;2
2750;Lyjpiat;Telkqsarbvmhttgfy;11023.1;47.19;30;8;392;28;2;1411;854;2
2751;Rtppsom;Yvealwxbflobhvmpf;10541;32;20;11;4593;30;3;4638;4161;9
2752;Icjcght;Sjlwaplbtshdmyjsr;12713;25.19;25;7;3135;39;4;66;436;7
2753;Bnnovkt;Vjqovgjamtphlwtby;14531.5;41.19;10;6;5890;34;5;5445;8761;6
2754;Oakyxby;Vplgyxacxltpycsbn;15608.4;48.53;16;8;8846;34;5;882;323;10
2755;Pywawwt;Ulysukrjmkscomkbt;13861.2;32.68;12;10;6288;31;1;8983;7380;9
2756;Mluyrhf;Ycvaxymneuaaatlmm;16902.8;43;37;1;8853;42;4;8736;7022;7
2757;Fxrilfk;Vxpmujcqwtwkpcopq;13580.8;20.68;29;4;6711;33;8;2355;8504;6
2758;Vcutgvg;Vrvfcdjedhgwxjibi;11371.6;39.36;36;11;56;11;4;2715;2338;10
2759;Qoyrhle;Dwnrlwojlagawdlhs;19588.9;40;12;11;1859;47;3;5690;1163;3
2760;Hkpqtvr;Riswxmupwfathkrsr;18566.6;18.85;38;9;4880;38;4;3930;4418;8
2761;Vodeguf;Wxmyrfnntnfpghqaf;18633.5;6;32;5;2552;6;5;7316;3450;2
2762;Kmsncjp;Dysujwnrbisjdfmnp;11779.5;18;15;7;5545;26;6;6340;7571;8
2763;Anvcmdp;Nacremoganufmkrqg;12189.8;11.36;22;2;2554;10;4;7932;6422;6
2764;Wwsmjtt;Wblhasoaangatppep;17902.3;40.51;9;10;1138;11;3;1062;9808;7
2765;Ghxyrow;Cmoqarntpbrqqbycw;16350.9;22.19;31;1;2501;22;1;8431;6962;1
2766;Gfbeemn;Ttkapxcvvujvwnirj;12873.4;11.02;24;1;1776;20;1;3697;7015;3
2767;Jlxpnah;Albucbghjktjrsmjt;13247.4;38.19;31;7;7063;3;5;3968;2647;1
2768;Vnxqvjd;Oyaxgjaximpqiviab;14200.1;12;25;1;6011;26;7;217;8058;3
2769;Pdcnqdm;Jfiilnacdivfdqidu;15316;33.19;37;5;8753;46;3;5511;6640;2
2770;Twixdgu;Fexpxcmdncsclnsls;14598.2;8.53;32;4;2111;12;8;8024;3311;1
2771;Phekmss;Sqvkrhqvilkdptqin;16609;45.02;7;2;2217;22;6;9326;3070;10
2772;Kfhguvg;Qriabtixhxkqkqvqw;19937;28.02;6;11;9821;29;6;8328;2417;7
2773;Odnfbrg;Tpssrykecfcvpqhje;17370.7;50.36;9;8;75;3;3;6723;6725;1
2774;Pdsomwy;Wypflkpkrltucskas;12131.9;13.02;45;5;9208;37;3;1564;7613;2
2775;Hejlvuq;Irknovfbwlsmpbeex;16952.9;6.17;15;11;1555;31;5;1737;6620;10
2776;Gxtprty;Dgoavctxlmrrhvddl;13162.9;3.51;31;4;2312;24;7;728;7542;4
2777;Brbsqwn;Udapfaiqeitvxlgen;18288.3;30.53;15;7;4836;24;7;1830;1121;7
2778;Xvjwmpj;Lkitmaxsyuugaknqd;12745.9;23.34;6;11;4650;33;10;3284;913;9
2779;Mvllmry;Iuyocrogqlkqdewhy;15589;51.53;1;5;1109;17;3;9926;6931;2
2780;Uixgmno;Kalotvcwyialrnbug;17778.9;47.51;18;1;7822;27;10;3325;9129;10
2781;Lrmboaj;Jdiaxcankaghgcnvd;17001.6;33.85;38;8;5103;1;1;9911;4103;7
2782;Givgxex;Wrafyxwxokltqjehc;17141.7;24.17;8;8;1975;30;5;1044;908;3
2783;Jtdldmg;Wassvcprehllbjogi;13912.8;33.17;37;6;7344;16;3;8555;4292;7
2784;Lawvfdt;Betpgqfjbwuoybimf;15924;40;7;11;1071;14;4;7549;6940;2
2785;Kduskmv;Ahjtumqiwxxhdqpyv;14566.7;14.02;39;9;9035;49;2;5370;9494;4
2786;Pdrdhrb;Npclsvxbhgbewpnxc;11831;8.68;25;8;6304;20;4;5921;6095;3
2787;Fgwbaqq;Fapdaimerbdjskqix;15377.6;33.51;23;11;4645;23;6;7629;6350;5
2788;Wnaehul;Tbyvdnbwlcbdlhrxy;17600.6;44.36;44;1;6796;16;2;3597;8271;7
2789;Jjygvav;Fcxhogvyjyijdoxoj;11680.6;9;5;4;1146;15;8;1811;6913;7
2790;Icwswdi;Imkiaieweffunyhta;13889.2;22;16;7;5670;26;4;3313;7099;7
2791;Cvqwyes;Pmyocnsbtauesrotm;16181.8;22.36;29;5;6022;39;3;6816;1141;4
2792;Wtxcdcu;Ixurgdiyromwlfpmr;15416.6;30;12;8;5543;49;2;914;2677;9
2793;Smdncdi;Rgqtcueiltdogmrvf;10007.6;34.85;16;8;236;26;6;6361;4791;2
2794;Kvmlrlw;Fwiadtvikttwlrxmt;17158.6;28.36;11;6;3419;44;3;4488;8002;3
2795;Rofuepw;Uoxldlnnswsestnma;15535.3;15.51;29;11;3362;4;10;4857;1176;6
2796;Piuflyt;Ghoxtjjjshimjcdlj;18033.6;49.17;32;4;1601;11;5;368;4365;2
2797;Qagxmdi;Ofrmjnillvfxhmbtr;12863.5;13.85;45;9;4115;32;8;6303;1706;4
2798;Sfugagx;Cgogklypgnmiwopjq;19760.7;8.85;14;10;2926;9;7;5995;5972;2
2799;Eaqnubx;Gacpwnfauordomgyx;13589.7;49.53;36;7;9836;2;7;46;5848;7
2800;Trbthvm;Afbaxankdsvxlydeo;10438.1;31.68;33;6;3258;41;1;3037;6296;7
2801;Enxswji;Xcguuvbnuslhhfhpo;12721;48.51;2;10;1376;26;4;5100;4316;7
2802;Qpawckq;Hjkegeinoictsajyf;10955.6;15.53;30;11;6609;21;10;8448;2593;7
2803;Dwcugyp;Xqrblakhsnnymgipm;18934.5;40.85;21;3;5684;16;1;5172;7222;10
2804;Fvjdivl;Hcbgohefbhhurplcy;11868.4;30.53;12;8;9667;35;10;6846;8745;2
2805;Osknhiy;Yeprdwxhuxcqtyija;10841.5;35.53;17;11;5044;31;3;100;9308;8
2806;Qyxpppf;Umeernavecfjelqsx;16300.8;43.53;35;11;2340;39;8;5930;2429;1
2807;Sbvxvre;Hyikptwcrihuikpos;16518.6;7.53;42;8;7852;32;7;6303;6901;2
2808;Ljjhkpe;Hypvaurmbluhujwhr;10544;3.51;6;10;7710;39;3;5352;1695;3
